source_file,source_type,event_number,weight,n_electrons,n_muons,n_jets,met_gev,leading_electron_pt_gev,leading_muon_pt_gev,leading_jet_pt_gev,electron_mt_gev,muon_mt_gev,has_same_sign_leptons,trigE,trigM,n_btag_jets,has_os_ee,has_os_mumu,has_em_control,z_ee_in_window,z_mumu_in_window,best_z_ee_mass_gev,best_z_mumu_mass_gev
data_A.1lep.root,data,110814984,1.0,0,1,0,37.943947,,28.56142234802246,,,65.82073041022049,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111069166,1.0,0,1,2,43.670227,,26.90058135986328,42.107120513916016,,64.50922425974805,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,111248262,1.0,0,1,2,33.280273,,68.75775909423828,67.14083862304688,,89.7358901121701,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,111455929,1.0,0,1,0,31.260506,,34.56006622314453,,,65.0089139626559,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111520684,1.0,0,1,0,31.113235,,36.120113372802734,,,64.2634260632821,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111081866,1.0,0,1,1,41.92161,,33.179298400878906,61.457679748535156,,30.79436488794666,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,111105812,1.0,0,1,2,36.44422,,104.80667877197266,77.51777648925781,,123.60039724537481,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,111164173,1.0,0,1,0,78.07891,,48.00410461425781,,,121.89392824935817,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111431644,1.0,0,1,0,32.194912,,40.09303283691406,,,71.41660855212882,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110164713,1.0,0,1,1,76.710625,,38.81191635131836,45.11842727661133,,90.05873435646484,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,110246213,1.0,0,1,0,36.83288,,38.481971740722656,,,75.15401464525527,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110787237,1.0,0,1,0,66.83184,,29.44891357421875,,,88.67245613768058,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111222304,1.0,0,1,1,41.1006,,65.60472869873047,35.263145446777344,,102.78957053754728,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,111347578,1.0,0,1,0,33.900787,,45.67778396606445,,,71.03120671409918,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111366605,1.0,0,1,0,46.00821,,34.89385223388672,,,61.952600159820186,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111334892,1.0,0,1,0,32.71516,,36.032840728759766,,,68.64201616496663,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109955057,1.0,0,1,0,44.426872,,35.52931213378906,,,68.15266839250178,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110780218,1.0,0,1,0,65.21327,,37.30522155761719,,,97.64956910893207,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110759609,1.0,0,1,0,44.79948,,33.371734619140625,,,70.42599866272381,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110998303,1.0,0,1,0,40.030144,,37.646602630615234,,,77.63775194317952,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111050927,1.0,0,1,0,43.322147,,35.234378814697266,,,77.8989317284442,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111272051,1.0,0,1,1,56.25386,,45.62561798095703,49.875545501708984,,87.77087202831451,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,111323131,1.0,0,1,0,54.477562,,46.76291275024414,,,100.94582737260309,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111341852,1.0,0,1,2,93.703705,,25.230079650878906,101.79557800292969,,79.76495638305602,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,111541705,1.0,0,1,0,42.009995,,38.46392822265625,,,75.464173443981,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111604685,1.0,0,1,0,38.7593,,33.422027587890625,,,71.9726405106475,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111654530,1.0,0,1,0,44.825176,,35.969017028808594,,,79.75402131640428,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111713956,1.0,0,1,0,31.72964,,33.42399597167969,,,65.07296387008581,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111829828,1.0,0,1,0,42.323586,,43.0948486328125,,,85.32165163752875,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112120342,1.0,0,1,0,34.865135,,28.24637222290039,,,62.74649180590747,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112132355,1.0,0,1,0,37.705578,,39.18812561035156,,,76.86420012101836,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112313646,1.0,0,1,0,39.783012,,42.6282958984375,,,82.12213181900238,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112324071,1.0,0,1,0,34.166794,,34.64862823486328,,,68.77940115665382,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112387700,1.0,0,1,0,34.405865,,36.18025207519531,,,69.93434473312702,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111691520,1.0,0,1,0,33.31702,,25.909833908081055,,,58.733710517231096,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112403864,1.0,0,1,1,49.382717,,44.80712890625,52.720619201660156,,82.36908115595341,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,112478305,1.0,0,1,0,110.69036,,106.68019104003906,,,217.3277466442421,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112479166,1.0,0,1,1,62.02369,,50.66352081298828,31.639400482177734,,112.1125870379226,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,112557709,1.0,0,1,0,56.033955,,32.39833450317383,,,85.20390314009941,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112595721,1.0,0,1,0,34.002663,,43.07698059082031,,,74.865382485477,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111784627,1.0,0,1,0,47.950573,,35.48737716674805,,,82.49897195593893,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111869634,1.0,0,1,0,40.70391,,32.966651916503906,,,71.48971153901162,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112314882,1.0,0,1,0,49.27754,,43.036712646484375,,,92.00212151196912,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111986636,1.0,0,1,0,36.829,,37.7874870300293,,,73.62713053790179,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112009909,1.0,0,1,0,74.31693,,25.520906448364258,,,77.43486818370563,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112444806,1.0,0,1,0,35.20009,,37.27299118041992,,,72.44101095015341,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112551292,1.0,0,1,0,35.711967,,56.81178665161133,,,82.29169562122158,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112425341,1.0,0,1,1,49.93222,,69.98767852783203,37.422828674316406,,115.30639956579533,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,112555639,1.0,0,1,0,49.569458,,40.5337028503418,,,89.55750185037405,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112669711,1.0,0,1,1,42.2267,,40.50807571411133,30.70500946044922,,75.42134355563151,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,111699900,1.0,0,1,0,34.050045,,37.63805389404297,,,71.43355643433594,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111851697,1.0,0,1,0,77.17539,,42.434661865234375,,,113.94898374842772,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111964713,1.0,0,1,0,35.347755,,38.75423049926758,,,74.0202282446685,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112038575,1.0,0,1,0,37.719933,,35.67730712890625,,,73.36539924899915,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112169375,1.0,0,1,0,41.659645,,26.9554386138916,,,63.41189918694129,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112179211,1.0,0,1,0,74.58659,,32.046302795410156,,,89.77244038085578,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112304770,1.0,0,1,0,43.15355,,33.11156463623047,,,75.59226776576995,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112507802,1.0,0,1,0,51.30337,,31.031761169433594,,,78.629183826322,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112714549,1.0,0,1,0,48.88595,,31.464557647705078,,,75.68493840032377,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112722696,1.0,0,1,0,37.574524,,38.49816131591797,,,76.06309739413075,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109336659,1.0,0,1,0,57.71903,,27.282560348510742,,,79.31699109580973,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109216680,1.0,0,1,0,37.316837,,31.998212814331055,,,59.791331632120986,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109182762,1.0,0,1,0,38.22791,,45.670108795166016,,,82.41212630215576,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109277141,1.0,0,1,1,33.505688,,70.13225555419922,73.7353286743164,,57.22451337962287,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,109360706,1.0,0,1,0,44.006252,,40.00987243652344,,,83.72288185684683,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109397421,1.0,0,1,0,46.255867,,47.99613571166992,,,94.23568135094204,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109357466,1.0,0,1,0,32.540462,,42.98566818237305,,,74.72766400026156,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109366800,1.0,0,1,0,48.767773,,26.294147491455078,,,71.59425434792581,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109469698,1.0,0,1,0,33.410843,,32.737892150878906,,,65.7985558997918,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109784972,1.0,0,1,0,34.02178,,36.794681549072266,,,70.69540137103297,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109817294,1.0,0,1,0,50.948177,,41.048213958740234,,,90.98437740638667,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109715864,1.0,0,1,0,48.761448,,35.367881774902344,,,83.0557112555779,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109824395,1.0,0,1,0,39.488228,,49.616451263427734,,,88.52562428708984,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109483180,1.0,0,1,1,58.155266,,30.272764205932617,30.343732833862305,,83.56837433640048,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,109664143,1.0,0,1,0,40.612244,,43.659786224365234,,,79.51551674494183,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109567140,1.0,0,1,0,50.202023,,43.156097412109375,,,92.76234797370309,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109693365,1.0,0,1,0,43.883144,,41.14866256713867,,,83.59738364306762,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109752554,1.0,0,1,0,30.819704,,37.2991943359375,,,67.74809712987266,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109661114,1.0,0,1,0,54.769535,,34.00366973876953,,,86.18478809333409,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109971205,1.0,0,1,0,37.5395,,33.654144287109375,,,68.8248692083671,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110597370,1.0,0,1,0,39.501713,,45.99347686767578,,,64.46000454965613,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110766976,1.0,0,1,1,52.043503,,30.131681442260742,37.710723876953125,,72.98706481012704,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,110898148,1.0,0,1,1,90.656334,,29.192794799804688,49.46677017211914,,100.63486213916191,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,111327536,1.0,0,1,0,32.108147,,38.794029235839844,,,70.4697565229616,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111255310,1.0,0,1,2,43.07389,,29.97566795349121,61.862125396728516,,70.8632686724071,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,111439551,1.0,0,1,2,30.50873,,30.51197624206543,40.609230041503906,,46.51815419936795,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,111483639,1.0,0,1,2,52.212326,,74.85031127929688,93.11073303222656,,63.35476517266203,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,111540087,1.0,0,1,0,69.28627,,46.6293830871582,,,109.76306227084723,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110087830,1.0,0,1,0,37.762707,,34.3246955871582,,,71.70756734149299,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110092512,1.0,0,1,1,43.096355,,25.47586441040039,38.01427459716797,,64.34642361844662,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,110136926,1.0,0,1,0,31.7694,,27.52240753173828,,,57.511064389549254,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111022323,1.0,0,1,0,49.663357,,38.410362243652344,,,45.67665143734066,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111085129,1.0,0,1,0,38.88106,,40.76113510131836,,,79.61865574676455,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110359549,1.0,0,1,0,32.20697,,28.808277130126953,,,60.887127522159105,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110529765,1.0,0,1,1,115.92839,,47.85263442993164,120.44499206542969,,95.1271378989579,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,110804027,1.0,0,1,1,37.7223,,38.07191848754883,35.808067321777344,,65.32119146513837,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,110869167,1.0,0,1,0,37.56569,,39.956912994384766,,,76.85504579819042,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111086373,1.0,0,1,0,47.833744,,41.89596176147461,,,87.83226580092544,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111368523,1.0,0,1,0,40.669712,,46.92276382446289,,,87.36823823907635,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111399123,1.0,0,1,3,134.19417,,161.9676055908203,194.8497772216797,,30.91074957997801,False,False,True,3,False,False,False,False,False,,
data_A.1lep.root,data,110097304,1.0,0,1,0,43.11546,,43.10209274291992,,,85.9641904611501,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110259098,1.0,0,1,0,63.872093,,39.496498107910156,,,98.26373009767181,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110462188,1.0,0,1,0,34.242447,,29.899612426757812,,,63.944428581744496,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110532623,1.0,0,1,0,43.323288,,43.92469024658203,,,86.91868165659979,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110755983,1.0,0,1,0,44.35275,,25.260822296142578,,,66.64696143935534,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110864843,1.0,0,1,1,40.448345,,122.43358612060547,80.37450408935547,,140.7117918615285,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,110920691,1.0,0,1,0,48.945503,,38.45014953613281,,,86.59720116929623,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110997596,1.0,0,1,0,38.39478,,37.10862350463867,,,75.49213903570902,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111008915,1.0,0,1,0,44.216103,,37.412559509277344,,,81.28900069347151,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111067981,1.0,0,1,0,38.823914,,29.509693145751953,,,66.5891531574846,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111080364,1.0,0,1,0,40.552746,,39.347476959228516,,,78.02653909329668,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111573678,1.0,0,1,0,37.97006,,33.897483825683594,,,71.74818956798326,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110460263,1.0,0,1,0,36.006493,,39.59132766723633,,,73.40865514106622,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110464835,1.0,0,1,0,34.64855,,30.591846466064453,,,65.09781828692425,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110493390,1.0,0,1,0,60.479317,,44.53860855102539,,,96.87925288964396,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110557073,1.0,0,1,0,51.126392,,36.021034240722656,,,84.50561235809225,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110770542,1.0,0,1,0,59.356895,,30.707042694091797,,,81.81038578054371,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111229438,1.0,0,1,0,33.33593,,30.933046340942383,,,64.22383338565164,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111496615,1.0,0,1,0,51.724144,,38.08629608154297,,,88.76574365778936,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110027808,1.0,0,1,0,54.33293,,37.88703155517578,,,90.67120878660675,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110470258,1.0,0,1,0,40.709423,,33.79715347290039,,,74.02099123254591,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110483427,1.0,0,1,0,47.751972,,47.61170959472656,,,95.02903288371537,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110529910,1.0,0,1,1,36.74653,,65.48323059082031,32.15951919555664,,97.58350721734718,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,110524342,1.0,0,1,0,35.144238,,33.8076286315918,,,68.89355943127684,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110578198,1.0,0,1,0,36.447792,,33.848243713378906,,,69.8796960277162,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110882303,1.0,0,1,0,55.86045,,27.289735794067383,,,78.07425519032697,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110871078,1.0,0,1,1,56.391678,,47.691070556640625,64.40029907226562,,84.5187818863341,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,110834040,1.0,0,1,0,70.39366,,50.930545806884766,,,114.39543962161504,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111035996,1.0,0,1,0,33.90279,,52.51663589477539,,,57.8194578773724,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111463108,1.0,0,1,0,86.27605,,41.782047271728516,,,117.20458993967067,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111883614,1.0,0,1,0,57.007557,,40.1918830871582,,,93.66871508727777,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111993758,1.0,0,1,0,31.266464,,27.974742889404297,,,59.103936501041204,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112141533,1.0,0,1,1,120.81894,,31.19846534729004,113.54954528808594,,56.77153720103677,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,111629326,1.0,0,1,0,55.30257,,41.246612548828125,,,93.55618141596852,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111839169,1.0,0,1,0,30.746586,,33.71894454956055,,,39.967085779806204,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111842889,1.0,0,1,0,35.802555,,34.976043701171875,,,70.77360874718607,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112017613,1.0,0,1,0,49.950813,,38.4440803527832,,,82.49594643833296,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112647514,1.0,0,1,0,38.433617,,31.42499351501465,,,68.21873327015743,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112664312,1.0,0,1,0,38.489494,,31.716148376464844,,,69.83305082060029,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111940215,1.0,0,1,0,49.346317,,48.913238525390625,,,98.2554466995911,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111892556,1.0,0,1,0,53.322327,,32.50175476074219,,,81.58029235263635,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112477013,1.0,0,1,0,39.32022,,36.295082092285156,,,72.41955932881648,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112577772,1.0,0,1,0,30.292402,,35.484439849853516,,,65.56597149985836,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112210110,1.0,0,1,0,38.998405,,37.19963073730469,,,75.80422059177832,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112386563,1.0,0,1,0,43.21913,,47.168941497802734,,,89.23254728744384,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112488929,1.0,0,1,0,40.051777,,31.558349609375,,,65.93842069998571,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112109820,1.0,0,1,0,35.970615,,37.941993713378906,,,73.80609743261067,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112443459,1.0,0,1,1,39.45766,,48.292579650878906,44.9335823059082,,65.30442211205428,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,112472437,1.0,0,1,0,40.40065,,38.49564743041992,,,78.79703515426222,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111665720,1.0,0,1,0,45.278164,,43.42808151245117,,,88.67752130815242,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111809337,1.0,0,1,0,33.520008,,33.22693634033203,,,66.53956372802949,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112037396,1.0,0,1,0,41.42483,,36.42548751831055,,,77.68925381353634,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112717209,1.0,0,1,0,39.371616,,32.102149963378906,,,70.35346454672336,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112749498,1.0,0,1,0,34.40228,,28.84259033203125,,,62.912267869444605,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112773029,1.0,0,1,0,43.18015,,44.75802993774414,,,87.59022548015392,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112693799,1.0,0,1,0,41.188217,,45.648460388183594,,,86.70869466948936,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,112762612,1.0,0,1,1,35.660915,,50.17756652832031,31.60761260986328,,84.60091917205386,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,109187278,1.0,0,1,0,52.60896,,27.390621185302734,,,75.44786156691379,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109225521,1.0,0,1,0,47.730446,,43.58613204956055,,,86.86055109244691,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109336073,1.0,0,1,0,52.237297,,34.6112174987793,,,84.52927541344121,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109299456,1.0,0,1,1,63.855083,,49.257328033447266,30.04054069519043,,93.22502921187034,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,109316205,1.0,0,1,1,30.675116,,28.734657287597656,37.94797134399414,,47.76963360378496,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,109254803,1.0,0,1,0,37.262455,,35.32986068725586,,,72.49899950368562,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109367553,1.0,0,1,0,39.37351,,37.90940856933594,,,72.4973937601882,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109417593,1.0,0,1,0,32.906796,,35.30875015258789,,,68.14503231164302,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109386937,1.0,0,1,1,31.994162,,28.38557243347168,36.35807418823242,,53.30644064585304,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,109383101,1.0,0,1,0,64.27312,,38.446712493896484,,,99.27550159198864,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109561904,1.0,0,1,0,32.97481,,41.05186462402344,,,65.31451402371917,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109654104,1.0,0,1,2,47.80874,,58.194332122802734,54.229679107666016,,105.43843469006089,False,False,True,2,False,False,False,False,False,,
data_A.1lep.root,data,109650647,1.0,0,1,0,45.82934,,26.81817054748535,,,70.1101730243128,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109686888,1.0,0,1,1,48.548813,,26.060487747192383,35.195369720458984,,69.60593825357003,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,109580383,1.0,0,1,0,49.62436,,35.31917190551758,,,79.67212320979392,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109682407,1.0,0,1,0,34.220314,,35.62192153930664,,,69.82800897609872,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109724186,1.0,0,1,0,30.75246,,35.475990295410156,,,65.21151980247446,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,109754625,1.0,0,1,0,35.467285,,38.7430534362793,,,74.02503689161341,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110527214,1.0,0,1,0,45.186348,,47.09418869018555,,,92.23391272985769,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110957868,1.0,0,1,0,50.67615,,28.279287338256836,,,73.55123108041583,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111051215,1.0,0,1,1,63.41622,,48.52865982055664,41.98468017578125,,94.63307276261604,False,False,True,1,False,False,False,False,False,,
data_A.1lep.root,data,111242303,1.0,0,1,0,40.87685,,27.233154296875,,,66.33850167278122,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111283853,1.0,0,1,0,43.60173,,38.12018966674805,,,76.84430383287761,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110209794,1.0,0,1,0,33.2671,,33.070770263671875,,,66.0402737164621,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110342623,1.0,0,1,0,33.857525,,35.85264587402344,,,69.61357288433688,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110388546,1.0,0,1,0,33.141964,,38.046146392822266,,,70.93980761266101,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110338478,1.0,0,1,0,35.581924,,41.57469177246094,,,76.15157479058111,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110553848,1.0,0,1,0,45.70916,,33.47051239013672,,,64.48011153017251,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110794214,1.0,0,1,0,35.52189,,38.43606185913086,,,72.53346514796739,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111190663,1.0,0,1,0,38.222126,,34.04928207397461,,,72.11248787229135,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111550522,1.0,0,1,0,41.154156,,42.22237014770508,,,83.15082233803118,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110270771,1.0,0,1,0,35.087883,,39.80051803588867,,,74.48826132881582,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110498331,1.0,0,1,0,52.623302,,42.862064361572266,,,94.89610618531843,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111366611,1.0,0,1,0,31.2514,,29.638595581054688,,,60.39482442188635,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,111598347,1.0,0,1,0,33.98452,,37.932804107666016,,,71.07480393293203,False,False,True,0,False,False,False,False,False,,
data_A.1lep.root,data,110059793,1.0,0,1,1,71.675735,,48.38595962524414,70.10549926757812,,98.44397891671531,False,False,True,1,False,False,False,False,False,,
